time,lat,lon,速度,方向,type
2020-10-12 01:50:00,30.50058333333333,124.77213888888888,2.3,269.0,围网
2020-10-12 02:00:00,30.501333333333335,124.76660416666667,2.275,271.0,围网
2020-10-12 02:10:00,30.502083333333335,124.76106944444444,2.25,273.0,围网
2020-10-12 02:20:00,30.50355555555556,124.75041666666668,2.0,280.0,围网
2020-10-12 02:30:00,30.50466666666667,124.74325,2.6,272.0,围网
2020-10-12 02:40:00,30.505666666666663,124.73597222222222,2.5,267.0,围网
2020-10-12 02:50:00,30.506611111111116,124.72869444444444,2.0,0.0,围网
2020-10-12 03:00:00,30.50794444444445,124.72169444444444,2.6,276.0,围网
2020-10-12 03:10:00,30.50952777777777,124.71461111111113,1.8,0.0,围网
2020-10-12 03:20:00,30.511194444444445,124.70733333333334,1.8,0.0,围网
2020-10-12 03:30:00,30.512916666666666,124.70038888888894,3.0,345.0,围网
2020-10-12 03:40:00,30.51463888888889,124.69358333333334,2.3,0.0,围网
2020-10-12 03:50:00,30.516111111111112,124.68647222222224,2.2,263.0,围网
2020-10-12 04:00:00,30.51769444444445,124.67961111111111,2.4,266.0,围网
2020-10-12 04:10:00,30.5195,124.67297222222224,1.4,0.0,围网
2020-10-12 04:20:00,30.520861111111117,124.66927777777778,4.2,74.0,围网
2020-10-12 04:30:00,30.521500000000003,124.67275000000001,2.6500000000000004,64.25,围网
2020-10-12 04:40:00,30.52213888888889,124.67622222222224,1.1,54.5,围网
2020-10-12 04:50:00,30.52255555555555,124.677,0.5,181.0,围网
2020-10-12 05:00:00,30.52255555555555,124.67711111111112,0.3,0.0,围网
2020-10-12 05:10:00,30.522472222222238,124.67686111111112,0.8,199.0,围网
2020-10-12 05:20:00,30.524027777777768,124.68025,8.4,117.0,围网
2020-10-12 05:30:00,30.52125,124.68994444444444,2.5,145.0,围网
2020-10-12 05:40:00,30.518555555555555,124.69680555555556,2.1,108.0,围网
2020-10-12 05:50:00,30.51747222222221,124.7045,2.3,109.0,围网
2020-10-12 06:00:00,30.516333333333336,124.71188888888894,2.2,120.0,围网
2020-10-12 06:10:00,30.51416666666667,124.71952777777778,2.4,108.0,围网
2020-10-12 06:20:00,30.511944444444445,124.72691666666668,2.7,103.0,围网
2020-10-12 06:30:00,30.51025000000001,124.73461111111112,2.6,116.0,围网
2020-10-12 06:40:00,30.50877777777777,124.74247222222222,2.5,106.0,围网
2020-10-12 06:50:00,30.50725,124.75041666666668,3.4,80.0,围网
2020-10-12 07:00:00,30.50555555555556,124.7585,2.5,85.0,围网
2020-10-12 07:10:00,30.504555555555555,124.76675,2.1,87.0,围网
2020-10-12 07:20:00,30.503611111111116,124.77505555555555,2.6,110.0,围网
2020-10-12 07:30:00,30.501472222222237,124.78311111111113,2.6,101.0,围网
2020-10-12 07:40:00,30.500472222222236,124.79143055555556,2.6500000000000004,87.5,围网
2020-10-12 07:50:00,30.499472222222234,124.79975,2.7,74.0,围网
2020-10-12 08:00:00,30.498138888888896,124.80827777777779,2.45,74.5,围网
2020-10-12 08:10:00,30.496805555555557,124.81680555555556,2.2,75.0,围网
2020-10-12 08:20:00,30.49572222222222,124.82516666666668,3.1,111.0,围网
2020-10-12 08:30:00,30.494722222222236,124.83358333333332,2.9,109.0,围网
2020-10-12 08:40:00,30.493777777777765,124.84213888888888,2.2,94.0,围网
2020-10-12 08:50:00,30.49283333333333,124.85063888888888,2.6,108.0,围网
2020-10-12 09:00:00,30.491805555555555,124.85902777777775,2.7,98.0,围网
2020-10-12 09:10:00,30.49069444444445,124.86727777777776,2.6,93.0,围网
2020-10-12 09:20:00,30.489638888888887,124.87563888888889,3.5,95.0,围网
2020-10-12 09:30:00,30.48866666666667,124.88383333333334,2.6,91.0,围网
2020-10-12 09:40:00,30.48758333333333,124.89188888888891,2.5,98.0,围网
2020-10-12 09:50:00,30.486527777777766,124.9,3.0,101.0,围网
2020-10-12 10:00:00,30.48555555555556,124.90813888888891,4.6,92.0,围网
2020-10-12 10:10:00,30.484527777777767,124.91622222222225,2.4,101.0,围网
2020-10-12 10:20:00,30.48344444444445,124.92413888888888,2.8,88.0,围网
2020-10-12 10:30:00,30.483118055555558,124.9246736111111,2.5,151.0,围网
2020-10-12 10:40:00,30.482791666666664,124.92520833333333,2.2,214.0,围网
2020-10-12 10:50:00,30.47919444444444,124.92402777777778,1.8,186.0,围网
2020-10-12 11:00:00,30.47633333333333,124.92380555555556,0.8,165.0,围网
2020-10-12 11:10:00,30.47752777777777,124.92708333333331,0.8,310.0,围网
2020-10-12 11:20:00,30.48127777777777,124.91658333333334,1.5,258.0,围网
2020-10-12 11:30:00,30.481388888888887,124.91013888888894,1.9,293.0,围网
2020-10-12 11:40:00,30.48191666666667,124.90352777777778,2.0,276.0,围网
2020-10-12 11:50:00,30.482638888888893,124.89670833333335,1.9,287.5,围网
2020-10-12 12:00:00,30.483361111111112,124.88988888888892,1.8,299.0,围网
2020-10-12 12:10:00,30.48394444444445,124.88238888888888,1.9,268.0,围网
2020-10-12 12:20:00,30.485416666666666,124.87566666666666,2.4,278.0,围网
2020-10-12 12:30:00,30.48627777777777,124.86861111111112,2.6,279.0,围网
2020-10-12 12:40:00,30.48697222222223,124.86141666666666,1.9,283.0,围网
2020-10-12 12:50:00,30.488611111111112,124.85444444444444,2.0,278.0,围网
2020-10-12 13:00:00,30.4905,124.84744444444443,2.4,296.0,围网
2020-10-12 13:10:00,30.49227777777779,124.84027777777776,1.9,294.0,围网
2020-10-12 13:20:00,30.493472222222238,124.83272222222222,2.1,277.0,围网
2020-10-12 13:30:00,30.49433333333334,124.82680555555555,2.375,274.0,围网
2020-10-12 13:40:00,30.495194444444444,124.82088888888889,2.65,271.0,围网
2020-10-12 13:50:00,30.496388888888887,124.80902777777776,2.6,281.0,围网
2020-10-12 14:00:00,30.49725,124.80083333333332,2.45,275.5,围网
2020-10-12 14:10:00,30.49811111111111,124.79263888888887,2.3,270.0,围网
2020-10-12 14:20:00,30.499111111111112,124.78447222222222,2.7,270.0,围网
2020-10-12 14:30:00,30.50011111111111,124.77605555555556,2.7,278.0,围网
2020-10-12 14:40:00,30.500916666666665,124.76769444444444,2.4,273.0,围网
2020-10-12 14:50:00,30.50194444444445,124.75933333333334,2.7,282.0,围网
2020-10-12 15:00:00,30.503555555555558,124.75120833333332,2.6,282.0,围网
2020-10-12 15:10:00,30.505166666666664,124.74308333333332,2.5,282.0,围网
2020-10-12 15:20:00,30.50641666666667,124.7349722222222,2.4,264.0,围网
2020-10-12 15:30:00,30.50779166666667,124.7269722222222,2.3499999999999996,267.0,围网
2020-10-12 15:40:00,30.509166666666665,124.71897222222222,2.3,270.0,围网
2020-10-12 15:50:00,30.510527777777767,124.711,2.5,286.0,围网
2020-10-12 16:00:00,30.511888888888887,124.70305555555557,2.9,295.0,围网
2020-10-12 16:10:00,30.513222222222232,124.6952777777778,2.1,275.0,围网
2020-10-12 16:20:00,30.51447222222221,124.68761111111112,2.6,269.0,围网
2020-10-12 16:30:00,30.51533333333333,124.69083333333332,1.3,96.0,围网
2020-10-12 16:40:00,30.51569444444444,124.69091666666668,0.5,0.0,围网
2020-10-12 16:50:00,30.51541666666667,124.6887777777778,0.3,0.0,围网
2020-10-12 17:00:00,30.514861111111117,124.68594444444444,0.4,0.0,围网
2020-10-12 17:10:00,30.51758333333333,124.68519444444443,8.1,87.0,围网
2020-10-12 17:20:00,30.51575,124.69552777777776,1.9,121.0,围网
2020-10-12 17:30:00,30.514194444444453,124.70230555555555,2.0,94.0,围网
2020-10-12 17:40:00,30.51347222222222,124.70891666666668,1.8,96.0,围网
2020-10-12 17:50:00,30.51308333333333,124.71616666666668,2.0,99.0,围网
2020-10-12 18:00:00,30.51161111111111,124.72327777777778,2.0,99.0,围网
2020-10-12 18:10:00,30.51013888888889,124.73008333333334,2.3,116.0,围网
2020-10-12 18:20:00,30.50866666666667,124.73716666666668,1.9,116.0,围网
2020-10-12 18:30:00,30.50702777777777,124.74438888888888,2.4,110.0,围网
2020-10-12 18:40:00,30.506055555555548,124.75180555555556,2.6,106.0,围网
2020-10-12 18:50:00,30.505222222222237,124.7595,3.4,95.0,围网
2020-10-12 19:00:00,30.50394444444445,124.76775,4.3,111.0,围网
2020-10-12 19:10:00,30.50194444444445,124.77625,2.8,87.0,围网
2020-10-12 19:20:00,30.50072222222222,124.78358333333333,2.2,103.0,围网
2020-10-12 19:30:00,30.499527777777782,124.79141666666666,1.7,101.0,围网
2020-10-12 19:40:00,30.49838888888889,124.79927777777776,2.3,118.0,围网
2020-10-12 19:50:00,30.49733333333333,124.80727777777778,2.8,95.0,围网
2020-10-12 20:00:00,30.49613888888889,124.81530555555555,2.2,100.0,围网
2020-10-12 20:10:00,30.494944444444453,124.82341666666666,2.6,94.0,围网
2020-10-12 20:20:00,30.49383333333333,124.83158333333331,3.2,81.0,围网
2020-10-12 20:30:00,30.492555555555555,124.83988888888894,2.8,108.0,围网
2020-10-12 20:40:00,30.491,124.84805555555556,2.2,102.0,围网
2020-10-12 20:50:00,30.489611111111117,124.85630555555556,2.6,103.0,围网
2020-10-12 21:00:00,30.48802777777778,124.86438888888888,3.2,120.0,围网
2020-10-12 21:10:00,30.48480555555556,124.87219444444445,3.3,146.0,围网
2020-10-12 21:20:00,30.479972222222223,124.87897222222222,3.1,95.0,围网
2020-10-12 21:30:00,30.47513888888889,124.88561111111112,2.8,139.0,围网
2020-10-12 21:40:00,30.47069444444444,124.8925,2.8,135.0,围网
2020-10-12 21:50:00,30.46625,124.89950000000002,2.2,125.0,围网
2020-10-12 22:00:00,30.46271527777778,124.90481944444446,2.35,126.5,围网
2020-10-12 22:10:00,30.45918055555556,124.91013888888888,2.5,128.0,围网
2020-10-12 22:20:00,30.45133333333333,124.91866666666668,3.3,141.0,围网
2020-10-12 22:30:00,30.4445,124.92247222222224,2.3,152.0,围网
2020-10-12 22:40:00,30.437722222222234,124.92513888888894,2.5,182.0,围网
2020-10-12 22:50:00,30.440027777777782,124.92555555555556,1.8,350.0,围网
2020-10-12 23:00:00,30.43888888888889,124.92594444444444,0.9,82.0,围网
2020-10-12 23:10:00,30.43638888888889,124.92672222222224,1.2,160.0,围网
2020-10-12 23:20:00,30.43386111111111,124.92688888888893,0.8,0.0,围网
2020-10-12 23:30:00,30.41938888888889,124.92463888888894,5.4,184.0,围网
2020-10-12 23:40:00,30.409111111111116,124.91883333333334,2.1,197.0,围网
2020-10-12 23:50:00,30.40297222222221,124.91566666666668,3.0,200.0,围网
2020-10-13 00:00:00,30.39683333333333,124.91241666666669,3.0,174.0,围网
2020-10-13 00:10:00,30.390638888888887,124.90936111111112,2.4,210.0,围网
2020-10-13 00:20:00,30.38452777777777,124.90616666666668,3.3,181.0,围网
2020-10-13 00:30:00,30.37838888888889,124.90288888888894,2.3,209.0,围网
2020-10-13 00:40:00,30.37258333333333,124.89916666666667,2.6,219.0,围网
2020-10-13 00:50:00,30.36833333333333,124.89325,2.5,206.0,围网
2020-10-13 01:00:00,30.363944444444453,124.88747222222224,2.7,212.0,围网
2020-10-13 01:10:00,30.35975,124.88130555555556,2.7,226.0,围网
2020-10-13 01:20:00,30.35619444444445,124.87469444444444,2.5,236.0,围网
2020-10-13 01:30:00,30.35383333333333,124.86777777777776,2.8,229.0,围网
2020-10-13 01:40:00,30.35144444444445,124.86066666666666,2.6,236.0,围网
2020-10-13 01:50:00,30.349166666666665,124.85338888888889,2.5,247.0,围网
2020-10-13 02:00:00,30.347027777777768,124.84616666666666,1.9,243.0,围网
2020-10-13 02:10:00,30.34475,124.83883333333333,1.5,0.0,围网
2020-10-13 02:20:00,30.34236111111111,124.83155555555555,1.6,0.0,围网
2020-10-13 02:30:00,30.33991666666667,124.82394444444444,3.2,274.0,围网
2020-10-13 02:40:00,30.337444444444454,124.81683333333334,2.4000000000000004,264.5,围网
2020-10-13 02:50:00,30.334972222222238,124.80972222222222,1.6,255.0,围网
2020-10-13 03:00:00,30.332638888888887,124.80238888888888,2.5,237.0,围网
2020-10-13 03:10:00,30.330305555555555,124.79452777777776,2.4,265.0,围网
2020-10-13 03:20:00,30.32844444444445,124.78719444444444,2.6,269.0,围网
2020-10-13 03:30:00,30.32680555555556,124.77969444444444,2.7,265.0,围网
2020-10-13 03:40:00,30.32544444444445,124.772,2.8,266.0,围网
2020-10-13 03:50:00,30.324638888888888,124.76430555555557,2.0,259.0,围网
2020-10-13 04:00:00,30.324472222222223,124.7565,2.6,276.0,围网
2020-10-13 04:10:00,30.32455555555555,124.74875,2.4,249.0,围网
2020-10-13 04:20:00,30.32486111111111,124.741,2.0,267.0,围网
2020-10-13 04:30:00,30.325,124.73341666666668,2.2,261.0,围网
2020-10-13 04:40:00,30.32536111111111,124.7257777777778,2.5,293.0,围网
2020-10-13 04:50:00,30.32561111111111,124.71833333333332,2.2,275.0,围网
2020-10-13 05:00:00,30.325722222222232,124.71088888888892,2.5,286.0,围网
2020-10-13 05:10:00,30.325527777777783,124.70347222222222,2.6,245.0,围网
2020-10-13 05:20:00,30.32525,124.69616666666668,2.2,300.0,围网
2020-10-13 05:30:00,30.326722222222237,124.6887777777778,2.3,277.0,围网
2020-10-13 05:40:00,30.32836111111111,124.69088888888888,2.0,0.0,围网
2020-10-13 05:50:00,30.32761111111111,124.69125,0.6,0.0,围网
2020-10-13 06:00:00,30.32680555555556,124.68994444444444,0.3,0.0,围网
2020-10-13 06:10:00,30.32608333333333,124.68794444444444,4.5,299.0,围网
2020-10-13 06:20:00,30.333361111111117,124.68338888888891,4.2,48.0,围网
2020-10-13 06:30:00,30.339972222222237,124.68388888888887,2.4,357.0,围网
2020-10-13 06:40:00,30.34652777777777,124.68408333333332,2.2,350.0,围网
2020-10-13 06:50:00,30.353027777777783,124.6845277777778,2.1,10.0,围网
2020-10-13 07:00:00,30.359472222222237,124.68483333333332,3.1,0.0,围网
2020-10-13 07:10:00,30.36580555555556,124.685,3.1,332.0,围网
2020-10-13 07:20:00,30.37216666666667,124.68544444444444,2.4,351.0,围网
2020-10-13 07:30:00,30.37819444444445,124.68558333333333,1.1,356.0,围网
2020-10-13 07:40:00,30.38405555555555,124.68936111111113,1.6,22.0,围网
2020-10-13 07:50:00,30.38969444444445,124.69294444444444,2.3,21.0,围网
2020-10-13 08:00:00,30.39530555555556,124.69630555555555,2.5,33.0,围网
2020-10-13 08:10:00,30.398847222222223,124.70040972222222,2.525,49.5,围网
2020-10-13 08:20:00,30.402388888888883,124.7045138888889,2.55,66.0,围网
2020-10-13 08:30:00,30.402722222222238,124.71761111111113,2.9,93.0,围网
2020-10-13 08:40:00,30.399722222222238,124.72586111111112,2.4,105.0,围网
2020-10-13 08:50:00,30.39611111111111,124.73336111111112,2.2,139.0,围网
2020-10-13 09:00:00,30.39208333333333,124.7405,3.0,130.0,围网
2020-10-13 09:10:00,30.38891666666667,124.74816666666666,3.2,81.0,围网
2020-10-13 09:20:00,30.38558333333333,124.75563888888892,3.4,138.0,围网
2020-10-13 09:30:00,30.38225,124.76327777777776,2.9,109.0,围网
2020-10-13 09:40:00,30.378722222222237,124.77083333333331,3.7,135.0,围网
2020-10-13 09:50:00,30.375138888888888,124.77827777777776,3.2,138.0,围网
2020-10-13 10:00:00,30.37108333333333,124.78580555555556,3.3,139.0,围网
2020-10-13 10:10:00,30.36711111111111,124.79305555555555,3.7,149.0,围网
2020-10-13 10:20:00,30.36277777777779,124.80022222222222,2.2,131.0,围网
2020-10-13 10:30:00,30.35841666666667,124.80711111111113,3.4,131.0,围网
2020-10-13 10:40:00,30.354791666666667,124.81241666666668,2.7249999999999996,126.75,围网
2020-10-13 10:50:00,30.351166666666664,124.81772222222222,2.05,122.5,围网
2020-10-13 11:00:00,30.344027777777768,124.82702777777776,3.2,135.0,围网
2020-10-13 11:10:00,30.338555555555555,124.833,3.2,132.0,围网
2020-10-13 11:20:00,30.33297222222223,124.83888888888887,2.6,137.0,围网
2020-10-13 11:30:00,30.32580555555556,124.84258333333334,3.0,144.0,围网
2020-10-13 11:40:00,30.31844444444444,124.84519444444445,2.7,155.0,围网
2020-10-13 11:50:00,30.310972222222237,124.84719444444444,2.5,189.0,围网
2020-10-13 12:00:00,30.30344444444445,124.84866666666667,1.6,0.0,围网
2020-10-13 12:10:00,30.30308333333333,124.84911111111109,1.6,59.0,围网
2020-10-13 12:20:00,30.301277777777766,124.8492222222222,1.9,181.0,围网
2020-10-13 12:30:00,30.29641666666667,124.84811111111112,4.1,180.0,围网
2020-10-13 12:40:00,30.29158333333333,124.84666666666666,3.5,193.0,围网
2020-10-13 12:50:00,30.29119444444445,124.83611111111112,2.8,260.0,围网
2020-10-13 13:00:00,30.289777777777783,124.82930555555556,2.2,234.0,围网
2020-10-13 13:10:00,30.287305555555548,124.82236111111106,1.1,277.0,围网
2020-10-13 13:20:00,30.28563888888889,124.81530555555555,2.6,291.0,围网
2020-10-13 13:30:00,30.285833333333336,124.80780555555556,2.7,287.0,围网
2020-10-13 13:40:00,30.28641666666667,124.80044444444444,2.7,267.0,围网
2020-10-13 13:50:00,30.28791666666667,124.79358333333332,1.1,273.0,围网
2020-10-13 14:00:00,30.291027777777778,124.78741666666666,1.9000000000000001,274.0,围网
2020-10-13 14:10:00,30.294138888888888,124.78125,2.7,275.0,围网
2020-10-13 14:20:00,30.297611111111117,124.77541666666666,3.3,283.0,围网
2020-10-13 14:30:00,30.30108333333333,124.76988888888891,3.2,293.0,围网
2020-10-13 14:40:00,30.30480555555556,124.76444444444444,2.6,314.0,围网
2020-10-13 14:50:00,30.308000000000003,124.75808333333332,2.8,298.0,围网
2020-10-13 15:00:00,30.311222222222234,124.75119444444444,4.7,299.0,围网
2020-10-13 15:10:00,30.31363888888889,124.7434722222222,1.4,286.0,围网
2020-10-13 15:20:00,30.316111111111116,124.73616666666668,3.4,287.0,围网
2020-10-13 15:30:00,30.31883333333333,124.72886111111109,2.2,342.0,围网
2020-10-13 15:40:00,30.32308333333333,124.72238888888891,2.3,320.0,围网
2020-10-13 15:50:00,30.327222222222236,124.71619444444444,4.0,292.0,围网
2020-10-13 16:00:00,30.33122222222222,124.70988888888893,2.4,301.0,围网
2020-10-13 16:10:00,30.3355,124.7037777777778,2.2,343.0,围网
2020-10-13 16:20:00,30.33933333333333,124.69683333333334,1.7,294.0,围网
2020-10-13 16:30:00,30.34233333333333,124.68919444444444,2.9,310.0,围网
2020-10-13 16:40:00,30.3455,124.68163888888888,4.4,276.0,围网
2020-10-13 16:50:00,30.34836111111111,124.67391666666668,1.7,298.0,围网
2020-10-13 17:00:00,30.35125,124.66633333333334,2.4,262.0,围网
2020-10-13 17:10:00,30.35580555555556,124.65969444444444,2.9,329.0,围网
2020-10-13 17:20:00,30.36105555555556,124.65416666666668,2.2,309.0,围网
2020-10-13 17:30:00,30.366138888888887,124.64858333333332,2.5,301.0,围网
2020-10-13 17:40:00,30.37113888888889,124.64305555555556,2.7,322.0,围网
2020-10-13 17:50:00,30.376166666666663,124.63763888888889,1.1,0.0,围网
2020-10-13 18:00:00,30.380166666666664,124.63346527777777,1.8750000000000002,165.25,围网
2020-10-13 18:10:00,30.384166666666665,124.62929166666666,2.6500000000000004,330.5,围网
2020-10-13 18:20:00,30.39169444444445,124.62141666666666,3.1,301.0,围网
2020-10-13 18:30:00,30.39680555555555,124.61613888888888,3.2,293.0,围网
2020-10-13 18:40:00,30.401555555555557,124.61286111111109,0.6,0.0,围网
2020-10-13 18:50:00,30.4,124.61727777777776,2.2,120.0,围网
2020-10-13 19:00:00,30.400222222222236,124.61758333333331,1.9,321.0,围网
2020-10-13 19:10:00,30.39997222222223,124.61583333333331,1.5,275.0,围网
2020-10-13 19:20:00,30.40025,124.61316666666666,2.9,314.0,围网
2020-10-13 19:30:00,30.4105,124.6155,2.6,51.0,围网
2020-10-13 19:40:00,30.41641666666667,124.61916666666666,2.7,40.0,围网
2020-10-13 19:50:00,30.42233333333333,124.62327777777776,2.9,29.0,围网
2020-10-13 20:00:00,30.425611111111117,124.63066666666666,2.8,92.0,围网
2020-10-13 20:10:00,30.427888888888887,124.63811111111112,2.7,0.0,围网
2020-10-13 20:20:00,30.42883333333333,124.64608333333334,1.3,0.0,围网
2020-10-13 20:30:00,30.42852777777778,124.65419444444444,2.1,0.0,围网
2020-10-13 20:40:00,30.42741666666667,124.6625,3.3,82.0,围网
2020-10-13 20:50:00,30.42525,124.67005555555556,2.2,118.0,围网
2020-10-13 21:00:00,30.42219444444445,124.67722222222224,2.3,125.0,围网
2020-10-13 21:10:00,30.41816666666667,124.68375,2.3,103.0,围网
2020-10-13 21:20:00,30.41372222222222,124.68975,3.0,137.0,围网
2020-10-13 21:30:00,30.40902777777777,124.69561111111112,2.8,146.0,围网
2020-10-13 21:40:00,30.40408333333333,124.70136111111113,2.3,139.0,围网
2020-10-13 21:50:00,30.398777777777767,124.70669444444444,2.9,136.0,围网
2020-10-13 22:00:00,30.39341666666667,124.71219444444444,2.1,117.0,围网
2020-10-13 22:10:00,30.38844444444444,124.71880555555556,3.2,114.0,围网
2020-10-13 22:20:00,30.38458333333333,124.726,2.6,141.0,围网
2020-10-13 22:30:00,30.380666666666663,124.73330555555556,2.9,115.0,围网
2020-10-13 22:40:00,30.377,124.74075,3.0,101.0,围网
2020-10-13 22:50:00,30.3735,124.74836111111112,3.8,136.0,围网
2020-10-13 23:00:00,30.370222222222232,124.75619444444445,3.4,69.0,围网
2020-10-13 23:10:00,30.36727777777777,124.76419444444444,2.8,111.0,围网
2020-10-13 23:20:00,30.364694444444453,124.7725,2.9,88.0,围网
2020-10-13 23:30:00,30.362027777777783,124.78058333333333,3.0,116.0,围网
2020-10-13 23:40:00,30.358694444444453,124.78841666666666,3.0,94.0,围网
2020-10-13 23:50:00,30.355166666666666,124.79602777777778,3.1,98.0,围网
2020-10-14 00:00:00,30.35163888888889,124.80341666666666,3.1,112.0,围网
2020-10-14 00:10:00,30.347916666666663,124.81075,2.4,116.0,围网
2020-10-14 00:20:00,30.34408333333333,124.81805555555556,3.2,128.0,围网
2020-10-14 00:30:00,30.340138888888887,124.82508333333334,2.5,132.0,围网
2020-10-14 00:40:00,30.3355,124.83166666666666,2.6,141.0,围网
2020-10-14 00:50:00,30.32858333333333,124.8354722222222,2.8,158.0,围网
2020-10-14 01:00:00,30.32127777777777,124.8377222222222,3.1,186.0,围网
2020-10-14 01:10:00,30.313666666666663,124.8387777777778,2.3,172.0,围网
2020-10-14 01:20:00,30.306583333333336,124.83888888888887,2.4,181.0,围网
2020-10-14 01:30:00,30.29930555555556,124.83844444444443,2.6,192.0,围网
2020-10-14 01:40:00,30.292222222222232,124.83761111111107,2.1,185.0,围网
2020-10-14 01:50:00,30.28511111111111,124.83666666666666,4.1,221.0,围网
2020-10-14 02:00:00,30.278166666666664,124.83541666666666,2.3,202.0,围网
2020-10-14 02:10:00,30.27769444444445,124.83530555555556,1.4,37.0,围网
2020-10-14 02:20:00,30.277444444444445,124.83438888888888,0.1,0.0,围网
2020-10-14 02:30:00,30.274777777777768,124.83263888888888,1.0,205.0,围网
2020-10-14 02:40:00,30.27213888888889,124.83041666666666,0.9,232.0,围网
2020-10-14 02:50:00,30.27875,124.8209722222222,2.0,330.0,围网
2020-10-14 03:00:00,30.28208333333333,124.81469444444444,2.2,286.0,围网
2020-10-14 03:10:00,30.284222222222237,124.80716666666666,2.3,318.0,围网
2020-10-14 03:20:00,30.28630555555556,124.79955555555556,4.7,260.0,围网
2020-10-14 03:30:00,30.28844444444445,124.79177777777778,2.8,297.0,围网
2020-10-14 03:40:00,30.29058333333333,124.78383333333332,3.7,298.0,围网
2020-10-14 03:50:00,30.29380555555556,124.77641666666666,2.3,313.0,围网
2020-10-14 04:00:00,30.29722222222223,124.76886111111112,2.2,309.0,围网
2020-10-14 04:10:00,30.300638888888887,124.76183333333334,2.9,288.0,围网
2020-10-14 04:20:00,30.30413888888889,124.7545,2.8,276.0,围网
2020-10-14 04:30:00,30.307527777777786,124.747,2.9,275.0,围网
2020-10-14 04:40:00,30.310972222222237,124.73936111111112,3.1,298.0,围网
2020-10-14 04:50:00,30.31452777777777,124.73188888888888,2.2,294.0,围网
2020-10-14 05:00:00,30.31794444444445,124.72438888888888,3.1,278.0,围网
2020-10-14 05:10:00,30.321527777777767,124.7169722222222,2.9,302.0,围网
2020-10-14 05:20:00,30.32502777777777,124.70955555555555,2.0,298.0,围网
2020-10-14 05:30:00,30.32927777777777,124.70280555555556,2.7,0.0,围网
2020-10-14 05:40:00,30.334611111111112,124.69666666666669,3.5,310.0,围网
2020-10-14 05:50:00,30.339527777777768,124.69094444444444,3.0,324.0,围网
2020-10-14 06:00:00,30.344916666666663,124.6852222222222,4.6,318.0,围网
2020-10-14 06:10:00,30.35030555555556,124.67947222222222,4.0,337.0,围网
2020-10-14 06:20:00,30.355750000000004,124.67361111111111,2.9,333.0,围网
2020-10-14 06:30:00,30.36077777777778,124.66819444444444,2.8,318.0,围网
2020-10-14 06:40:00,30.36588888888889,124.66263888888888,3.1,327.0,围网
2020-10-14 06:50:00,30.370916666666663,124.65713888888894,2.4,310.0,围网
2020-10-14 07:00:00,30.376,124.65180555555555,2.7,348.0,围网
2020-10-14 07:10:00,30.38102777777778,124.64666666666668,3.0,318.0,围网
2020-10-14 07:20:00,30.38727777777777,124.64319444444445,2.0,331.0,围网
2020-10-14 07:30:00,30.393777777777768,124.64061111111111,2.6,335.0,围网
2020-10-14 07:40:00,30.400027777777765,124.63791666666668,2.6,341.0,围网
2020-10-14 07:50:00,30.40619444444444,124.63533333333336,2.2,337.0,围网
2020-10-14 08:00:00,30.41263888888889,124.63302777777776,2.1,351.0,围网
2020-10-14 08:10:00,30.418722222222208,124.63269444444444,0.2,0.0,围网
2020-10-14 08:20:00,30.415055555555558,124.637,2.2,164.0,围网
2020-10-14 08:30:00,30.41441666666667,124.63808333333334,0.3,0.0,围网
2020-10-14 08:40:00,30.41455555555555,124.63825,0.4,0.0,围网
2020-10-14 08:50:00,30.41847222222221,124.62975,1.7,284.0,围网
2020-10-14 09:00:00,30.41994444444445,124.61575,7.0,287.0,围网
2020-10-14 09:10:00,30.432527777777786,124.6,2.5,324.0,围网
2020-10-14 09:20:00,30.43394444444444,124.61161111111107,4.0,111.0,围网
2020-10-14 09:30:00,30.43425,124.62011111111109,3.1,94.0,围网
2020-10-14 09:40:00,30.4355,124.62838888888888,2.1,57.0,围网
2020-10-14 09:50:00,30.437527777777767,124.6365,2.5,93.0,围网
2020-10-14 10:00:00,30.43441666666667,124.64522222222224,2.8,106.0,围网
2020-10-14 10:10:00,30.43241666666667,124.65338888888893,2.0,81.0,围网
2020-10-14 10:20:00,30.430166666666665,124.66183333333336,4.1,0.0,围网
2020-10-14 10:30:00,30.42677777777779,124.6702222222222,3.4,107.0,围网
2020-10-14 10:40:00,30.42244444444445,124.67808333333332,4.2,152.0,围网
2020-10-14 10:50:00,30.41769444444445,124.68511111111113,2.4,129.0,围网
2020-10-14 11:00:00,30.412805555555558,124.69230555555556,2.8,143.0,围网
2020-10-14 11:10:00,30.408055555555556,124.69963888888891,2.7,96.0,围网
2020-10-14 11:20:00,30.40363888888889,124.70722222222224,4.7,160.0,围网
2020-10-14 11:30:00,30.399166666666662,124.71461111111113,2.7,141.0,围网
2020-10-14 11:40:00,30.395055555555555,124.72222222222224,2.8,97.0,围网
2020-10-14 11:50:00,30.39125,124.7300277777778,3.3,135.0,围网
2020-10-14 12:00:00,30.3875,124.73766666666668,3.1,144.0,围网
2020-10-14 12:10:00,30.38394444444444,124.74533333333332,4.9,157.0,围网
2020-10-14 12:20:00,30.378166666666665,124.7517777777778,2.7,128.0,围网
2020-10-14 12:30:00,30.37161111111111,124.7572777777778,2.7,155.0,围网
2020-10-14 12:40:00,30.36486111111111,124.7619722222222,1.8,143.0,围网
